cnpj,razaoSocial,nomeFantasia,matrizFilial,situacaoCadastral,cnaePrincipal,cnaeSecundarios,municipio,uf,capitalSocial,porte,motivoMatch
34126718000140,NORDESCAR MONITORAMENTO ELETRONICO LTDA,NORDESCAR MONITORAMENTO ASSISTENCIA 24 HORAS,MATRIZ,ATIVA,8020001,5229002,SALVADOR,BA,"100000,00",01,PALAVRA_CHAVE_GR
43851248000179,FG SERVICOS DE APOIO E MONITORAMENTO ELETRONICO LTDA,FG SERVICE SOLUCOES EMPRESARIAIS,MATRIZ,ATIVA,8111700,4321500;4329104;4399103;4742300;4744003;4751201;4751202;4752100;4753900;4761003;4789005;4789007;4789008;5320202;5611203;5620101;5620102;5620103;8020001;8121400;8129000;8130300;8219999;8299799;9700500,MANAUS,AM,"500000,00",03,PALAVRA_CHAVE_GR
04589507000183,TECCNO SOLUCOES EM LOGISTICA E GESTAO LTDA,TECCNO TELECOM,MATRIZ,ATIVA,4930202,4321500;4530703;4923002;5211799;5229002;5320201;6209100;6399200;7319002;7490104;7711000;8020001;8020002;8211300;8230001;8291100,SAO LUIS,MA,"200000,00",01,CNAE_CARGA_TRANSPORTE
44084377000141,LUIZ GABRIEL SILVA CARVALHO,GS RASTREAMENTO,MATRIZ,ATIVA,7739099,4530703;8219999,TERESINA,PI,"10000,00",01,PALAVRA_CHAVE_GR
44587197000182,ZARABATANA GESTAO DE RISCOS LTDA,ZARABATANA GESTAO DE RISCOS,MATRIZ,ATIVA,6622300,7020400;7311400;7490104;8211300,BRASILIA,DF,"30000,00",01,PALAVRA_CHAVE_GR
46380240000160,E G SOLUCAO VEICULAR LTDA,E. G. SOLUCAO VEICULAR,MATRIZ,ATIVA,7711000,5911199;6512000;8020001;8230001;9001902;9493600,MANAUS,AM,"100000,00",01,CNAE_CARGA_TRANSPORTE
47225346000151,ALBAFORT SERVICOS ATIVIDADES DE MONITORAMENTO DE SISTEMAS DE SEGURANCA ELETRONICO LTDA,ALBAFORT,MATRIZ,ATIVA,8020001,5320201;8111700;9609299,SALVADOR,BA,"3000,00",01,PALAVRA_CHAVE_GR
47256486000197,TRACKER1 RASTREAMENTO LTDA,TRACKER1 RASTREAMENTO,MATRIZ,ATIVA,4520007,7719599;8020001;8220200;8230001,BRASILIA,DF,"20000,00",03,PALAVRA_CHAVE_GR
21686950000191,LCX RASTREAMENTO E TELEMETRIA LTDA,LCX RASTREAMENTO E TELEMETRIA,MATRIZ,ATIVA,8020001,4321500;4520003;4530701;4530703;5229002;8020002,SAO LUIS,MA,"60000,00",01,PALAVRA_CHAVE_GR
21686950000272,LCX RASTREAMENTO E TELEMETRIA LTDA,LCX RASTREAMENTO E TELEMETRIA,FILIAL,ATIVA,8020001,4321500;4520003;4530701;4530703;8020002,SAO LUIS,MA,"60000,00",01,PALAVRA_CHAVE_GR
48419545000163,D G S MONITORAMENTO LTDA,DGS MONITORA,MATRIZ,ATIVA,8020001,3314710;4321500;4520007;4619200;6190699;7490104;7739099;8020002;9511800;9512600,BELEM,PA,"50000,00",01,PALAVRA_CHAVE_GR
48759753000101,S R S MONTEIRO MONITORAMENTO E RASTREAMENTO LTDA,SOS MONITORAMENTO E RASTREAMENTO,MATRIZ,ATIVA,8020001,,TERESINA,PI,"100000,00",03,PALAVRA_CHAVE_GR
48966608000100,G3 SOLUCOES INTELIGENTES EM MONITORAMENTO E SUPORTE OPERACIONAL LTDA,G3 SOLUCOES INTELIGENTES,MATRIZ,ATIVA,8020001,7739099;8020002;8111700;8121400;8219999;8299799,SALVADOR,BA,"150000,00",01,PALAVRA_CHAVE_GR
50454080000123,GT MONITORAMENTO DE VEICULOS LTDA,GT MONITORAMENTO DE VEICULOS,MATRIZ,ATIVA,8020001,4511101;4511102;4530703;4530704;4530705;4541203;4541204;4541206;4753900,BRASILIA,DF,"50000,00",01,PALAVRA_CHAVE_GR
51490796000149,TATICA SEGURANCA ELETRONICA LTDA,TATICA SEGURANCA ELETRONICA E MONITORAMENTO 24HRS,MATRIZ,ATIVA,4321500,4742300;4757100;8020001;8020002;9602501,TERESINA,PI,"70000,00",01,PALAVRA_CHAVE_GR
53069045000189,53.069.045 IGOR MARQUES BARBOSA,PITBULL RASTREAMENTO VEICULAR-01,MATRIZ,ATIVA,4321500,,MANAUS,AM,"30000,00",01,PALAVRA_CHAVE_GR
55573184000170,CBX RASTREAMENTO LTDA,CBX RASTREAMENTO,MATRIZ,ATIVA,4520007,6190699;7490199;8020001;8020002;9529102,JOAO PESSOA,PB,"100000,00",01,PALAVRA_CHAVE_GR
55742284000183,FORTE MONITORAMENTO ELETRONICO LTDA,FORTRESS PROTECTION,MATRIZ,ATIVA,8020001,4311802;5320201;7810800;8111700;8121400;8129000;8211300,MANAUS,AM,"100000,00",03,PALAVRA_CHAVE_GR
56876168000110,PRORRAC SOLUCOES EM RASTREAMENTO LTDA,PRORRAC RASTREAMENTO,MATRIZ,ATIVA,8020001,4520007;6209100,ARACAJU,SE,"100000,00",01,PALAVRA_CHAVE_GR
56937245000102,EXPAND MONITORAMENTO E EMPREENDIMENTOS LTDA,EXPAND MONITORAMENTO E EMPREENDIMENTOS,MATRIZ,ATIVA,8020001,3250706;4321500;4619200;4645101;4752100;4773300;4923002;7711000;7739002;7739099;8111700;8121400;8130300;8299799;8599604;8630501;8630502;8630503;8630504;8630506;8640201;8640202;8640204;8640205;8640206;8640207;8660700;8711501;9512600;9609299,SAO LUIS,MA,"100000,00",01,PALAVRA_CHAVE_GR
57659200000178,ARP MONITORAMENTOS LTDA,ARP MONITORAMENTOS,MATRIZ,ATIVA,7420002,8020001,SALVADOR,BA,"70000,00",01,PALAVRA_CHAVE_GR
57700888000192,ERVS CORRETORA DE SEGUROS E PREVIDENCIA LTDA,J V CONSULTORIA DE INVESTIMENTOS E RISCOS,MATRIZ,ATIVA,6622300,,BELEM,PA,"1000,00",01,PALAVRA_CHAVE_GR
59559078000193,MAYCON RASTREADORES LTDA,MAYCON RASTREADORES,MATRIZ,ATIVA,8020001,,TERESINA,PI,"30000,00",01,PALAVRA_CHAVE_GR
60346333000107,L. FELIPE PONTES MOREIRA,PROTETOR RASTREADORES,MATRIZ,ATIVA,8020001,4321500;7711000;7739099;8211300;8219999,MANAUS,AM,"20000,00",01,PALAVRA_CHAVE_GR
24951888000106,V V REBOQUE DE VEICULOS LTDA,VELOX FROTAS,MATRIZ,ATIVA,5229002,3313999;3812200;4321500;4322301;4322302;4330402;4399103;4520001;4520002;4520005;4530703;4669999;4742300;4923001;4923002;5223100;5229001;5320202;7711000;8020001;8121400;8129000;9521500;9529102,BELEM,PA,"170000,00",01,CNAE_CARGA_TRANSPORTE
61102055000105,CONTE RASTREAMENTO VEICULAR LTDA,CONTE RASTREAMENTO,MATRIZ,ATIVA,8020001,4520007;5229002;5229099;8020002,SAO LUIS,MA,"50000,00",03,PALAVRA_CHAVE_GR
61594205000137,DENNER J DA S MACEDO RASTREAMENTO VEICULAR,KARJEF,MATRIZ,ATIVA,8020001,,BELEM,PA,"200000,00",01,PALAVRA_CHAVE_GR
61701642000102,TRACK BAHIA RASTREAMENTO VEICULAR LTDA,TRACK BAHIA,MATRIZ,ATIVA,8020001,,SALVADOR,BA,"10000,00",01,PALAVRA_CHAVE_GR
47878704000125,SIGGA RASTREAMENTO LTDA,,MATRIZ,ATIVA,4520007,8020001,JOAO PESSOA,PB,"5000,00",01,PALAVRA_CHAVE_GR
49109484000109,JSC ENGENHARIA DE SEGURANCA DO TRABALHO LTDA,JSC ENGENHARIA E GESTAO DE RISCOS,MATRIZ,ATIVA,7119704,8599604,SALVADOR,BA,"100000,00",01,PALAVRA_CHAVE_GR
62527881000150,GLOBALSEG RASTREAMENTO LTDA,GLOBALSEG RASTREAMENTO,MATRIZ,ATIVA,6190699,4321500;8020001,TERESINA,PI,"10000,00",01,PALAVRA_CHAVE_GR
63356536000164,SHARK TRANSPORTES E RASTREAMENTO LTDA,,MATRIZ,ATIVA,4929901,4929902;5320202;8020001,MANAUS,AM,"20000,00",01,PALAVRA_CHAVE_GR
66311158000190,SX RASTREAMENTO E PROTECAO VEICULAR LTDA,SX RASTREAMENTO E PROTECAO VEICULAR,MATRIZ,ATIVA,8020001,4321500;4520007;4530703;4541206;4541207;4751201;5229099;6204000;6209100;7490104;7739099,JOAO PESSOA,PB,"100000,00",03,PALAVRA_CHAVE_GR
67545543000165,LOCATOP SERVICOS DE LOCACAO DE VEICULOS E FROTAS LTDA,LOCATOP GESTAO E LOCACAO DE FROTAS,MATRIZ,ATIVA,7719599,4321500;4511101;4511102;4520001;4520003;4520007;4530703;4530704;4541203;4541204;4541206;4752100;4930201;4930202;5022001;5022002;5030101;5229002;6201501;6204000;6319400;7112000;7739099;8020001;9511800;9512600,MANAUS,AM,"200000,00",01,CNAE_CARGA_TRANSPORTE
67847647000124,GRIFO RASTREAMENTO E RECUPERACAO VEICULAR LTDA,GF RASTREAMENTO,MATRIZ,ATIVA,8020001,8020002,SALVADOR,BA,"10000,00",01,PALAVRA_CHAVE_GR
63986809000154,SAIK CORRETORA DE SEGUROS LTDA,ERSF PROTECAO FINANCEIRA E GESTAO DE RISCOS,MATRIZ,ATIVA,6622300,7020400;8211300,BRASILIA,DF,"10000,00",01,PALAVRA_CHAVE_GR
08787673000145,PRESERVE/PB - SEGURANCA E TRANSPORTE DE VALORES LTDA,,MATRIZ,ATIVA,8012900,5211799;8011101;8020001;8219999,JOAO PESSOA,PB,"880000,00",05,CNAE_CARGA_TRANSPORTE
03123691000109,TRIEDRO GERENCIADORA E ADMINISTRADORA DE PROJETOS E CONSTRUCOES LTDA,TRIEDRO GERENCIADORA DE PROJETOS E CONSTRUCOES,MATRIZ,ATIVA,4399101,4120400;4299599;6810201;6810202;7112000,SAO LUIS,MA,"1500000,00",03,PALAVRA_CHAVE_GR
31546484000100,CONFEDERAL VIGILANCIA E TRANSPORTE DE VALORES LTDA,CONFEDERAL,MATRIZ,ATIVA,8011101,8012900;8020001;8299799,BRASILIA,DF,"27742000,00",05,CNAE_CARGA_TRANSPORTE
07466424000195,HERVOU'S RASTREADORES LTDA,HERVOU'S RASTREADORES,MATRIZ,ATIVA,4520007,8020001,BRASILIA,DF,"80000,00",01,PALAVRA_CHAVE_GR
03423219000191,STAR TRANSPORTES E LOCACOES LTDA,STAR TRANSPORTES,MATRIZ,ATIVA,4924800,3600602;4213800;4313400;4321500;4322302;4330404;4921301;4923002;4929901;4929902;5229002;6810201;6810202;6821801;6821802;7711000;7719599;7731400;7810800;7820500;8020001;8122200;8211300;8640202;8660700,NATAL,RN,"400000,00",01,CNAE_CARGA_TRANSPORTE
08924539000149,SARTRACKER MONITORAMENTOS LTDA,SARTRACKER RASTREADORES INTELIGENTES,MATRIZ,ATIVA,8020001,3314711;3314712;4520001;4520007;4530701;4530703;4930202;5229002;7711000,TERESINA,PI,"450000,00",01,PALAVRA_CHAVE_GR
09191873000101,RC MONITORAMENTO DE ALARMES LTDA,RC MONITORAMENTO E SERVICOS,MATRIZ,ATIVA,8020001,4321500;8121400;8130300;8230001,BRASILIA,DF,"50000,00",01,PALAVRA_CHAVE_GR
08349430000125,MASTER SERVICOS DE MONITORAMENTO LIMPEZA E CONSERVACAO LTDA,MASTER SERVICOS,MATRIZ,ATIVA,8020001,4751201;4752100;7739099;8121400;9512600,BELEM,PA,"95400,00",03,PALAVRA_CHAVE_GR
09265285000248,JACKSON FELISBERTO DA CONCEICAO MONITORAMENTO,JVS MONITORAMENTO,FILIAL,ATIVA,4757100,8020001;8129000,SALVADOR,BA,"10000,00",01,PALAVRA_CHAVE_GR
14669235000185,STRATEGIA RASTREAMENTO SOFTWARE E TELEMETRIA LTDA,STRATEGIA RASTREAMENTO DE VEICULOS,MATRIZ,ATIVA,8020001,4511101;4511102;4541203;4541204;4752100;6190699;6619302;7020400;7490199;8599604,MANAUS,AM,"30000,00",01,PALAVRA_CHAVE_GR
17251846000105,PROTTAM SERVICOS DE VIGILANCIA E RASTREAMENTO LTDA,PROTTAM SEGURANCA,MATRIZ,ATIVA,8111700,1811301;1811302;1812100;1813001;1813099;1821100;1822901;1822999;2222600;4299599;4321500;4322301;4322302;4322303;4399101;4530701;4530703;4541206;4639701;4712100;4721103;4724500;4729699;4742300;4744003;4755502;4761003;4763602;4772500;4781400;4789099;8020001;8230001,MANAUS,AM,"1200000,00",01,PALAVRA_CHAVE_GR
18072156000143,J P M TECNOLOGIA E SERVICOS DE MONITORAMENTO LTDA,J P M TECNOLOGIA E SERVICOS,MATRIZ,ATIVA,8020001,3321000;3329599;4321500;4530703;4631100;4639701;4646002;4649401;4649408;4651601;4651602;4652400;4721103;4721104;4729699;4741500;4744001;4744003;4744005;4744099;4751201;4751202;4752100;4753900;4755503;4759899;4761003;4771701;4772500;4789007;7711000;7739099;8020002,NATAL,RN,"99800,00",01,PALAVRA_CHAVE_GR
20711888000188,AMIGGO SERVICOS DE MONITORAMENTO E CORRETAGEM DE SEGUROS LTDA,AMIGGO,MATRIZ,ATIVA,1822999,4751201;6622300;8020001;8599604;8599699,BRASILIA,DF,"78800,00",03,PALAVRA_CHAVE_GR
21872838000145,CARLOS ALEXANDRE DA COSTA GOMES,BLACK RASTREAMENTO E SEGURANCA ELETRONICA,MATRIZ,ATIVA,8020001,4321500,MANAUS,AM,"5000,00",03,PALAVRA_CHAVE_GR
23396189000189,GLOBAL NORTE RASTREAMENTO E MONITORAMENTO LTDA,,MATRIZ,ATIVA,8020001,,BELEM,PA,"20000,00",01,PALAVRA_CHAVE_GR
25071474000155,"INNOVAR SERVICOS DE MONITORAMENTO, PORTARIA, SEGURANCA ELETRONICA E PROVEDORES DE INTERNET LTDA",INNOVAR SOLUCOES EMPRESARIAIS,MATRIZ,ATIVA,8020001,3313901;4221904;4292801;4321500;4322302;4322303;4330404;4330499;4399103;4742300;4752100;4753900;6190699;6209100;6319400;8111700;8121400;8130300;9529199,MANAUS,AM,"100000,00",01,PALAVRA_CHAVE_GR
10545437000164,PROTEC MONITORAMENTO E AUTOMACAO LTDA,PROTEC MONITORAMENTO E AUTOMACAO LTDA,MATRIZ,ATIVA,4751201,4651601;4673700;4679699;4744099;6209100;8020001,FEIRA DE SANTANA,BA,"150000,00",01,PALAVRA_CHAVE_GR
18088454000121,J S MATOS TRANSPORTES & IMM3DIATE RASTREAMENTO VEICULAR,IMM3DIATE RASTREAMENTO VEICULAR,MATRIZ,ATIVA,8020001,4930201;4930202;4930204,SAO LUIS,MA,"80000,00",01,PALAVRA_CHAVE_GR
12632125000113,MARCUS TRANSPORTES E CARGAS LTDA,MARCUS TRANSPORTES E CARGAS,MATRIZ,ATIVA,4930201,2511000;2512800;2542000;2599301;2599302;3101200;3102100;3313901;3313999;3314706;3314707;3321000;3329501;4120400;4211101;4213800;4221903;4222701;4292801;4321500;4322301;4322302;4330403;4330404;4330405;4330499;4391600;4399103;4399199;4520001;4520002;4520003;4520004;4520005;4520006;4520007;4520008;4530701;4530702;4530703;4530704;4530705;4530706;4741500;4742300;4743100;4744001;4744002;4744003;4744004;4744005;4744006;4744099;4751201;4752100;4753900;4754701;4754703;4757100;4759801;4759899;4789004;4789005;4930202;4930204;6822600;7112000;8020002;8121400;9529102,BRASILIA,DF,"100000,00",01,CNAE_CARGA_TRANSPORTE
25129413000100,BRUNO LEONARDO RODRIGUES DOS SANTOS  LTDA,BRUNO RASTREAMENTO,MATRIZ,ATIVA,4520007,4321500;4520001;4520005,TERESINA,PI,"200000,00",01,PALAVRA_CHAVE_GR
22908848000156,GESTAO VEICULAR E SERVICOS GERAIS DE ARACAJU LTDA,LOG FROTAS,MATRIZ,ATIVA,8020001,4751201;4752100;5229002;6204000;6209100;9511800;9512600,ARACAJU,SE,"380000,00",03,CNAE_CARGA_TRANSPORTE
23431426000103,AGROMOTOA TRANSPORTES LTDA,AGROMOTOA,MATRIZ,ATIVA,4930203,4930202;5211701;5212500;5229099;5250804;5250805;7711000;7719599;8020001;8219999,SAO LUIS,MA,"1500000,00",03,CNAE_CARGA_TRANSPORTE
26657086000113,TOPSAT MONITORAMENTO DE VEICULOS E CARGAS LTDA,TOPSAT RASTREAMENTO VEICULAR,MATRIZ,ATIVA,4520007,5229002;6190699;6202300;6209100;7739099;8020001;8211300,JOAO PESSOA,PB,"100000,00",01,PALAVRA_CHAVE_GR
28280581000181,SAMIRA SOARES BISPO,50 RASTREAMENTO,MATRIZ,ATIVA,8020001,4520001;4520007;4530703;4530704;9602501;9602502,MANAUS,AM,"100000,00",01,PALAVRA_CHAVE_GR
28638840000101,TRACKSAT TELEMETRIA E RASTREAMENTO LTDA,GRUPO TRACKSAT TELEMETRIA E RASTREAMENTO VIA SATELITE,MATRIZ,ATIVA,4520007,4752100;7739099;8020001,JOAO PESSOA,PB,"200000,00",03,PALAVRA_CHAVE_GR
31398947000126,DCAR MONITORAMENTO DE SISTEMAS DE SEGURANCA ELETRONICA LTDA,BORGES MONITORAMENTO DE SISTEMA DE S ELETRONICA,MATRIZ,ATIVA,8291100,8020001,SALVADOR,BA,"104500,00",01,PALAVRA_CHAVE_GR
33880655000150,FRONTAL MONITORAMENTO DE SISTEMAS E GUINCHOS LTDA,FRONTAL RASTREAMENTO E GUINCHOS,MATRIZ,ATIVA,6190699,3312102;4541206;4543900;5229002;8020001;8020002,FEIRA DE SANTANA,BA,"75000,00",01,PALAVRA_CHAVE_GR
34214216000171,C B DA COSTA,TURBO RASTREADORES,MATRIZ,ATIVA,8020001,4292801;4321500;4322301;4322302;4329103;4329105;4330401;4330402;4330403;4330404;4330405;4399101;4399102;4399103;4399105;4744002;5229002;6209100;7733100;8121400;8130300;9001906;9511800;9512600;9521500,MANAUS,AM,"50000,00",01,PALAVRA_CHAVE_GR
35329062000126,R M I LOYOLA  LTDA,SNIPER RASTREAMENTOS VEICULAR,MATRIZ,ATIVA,8020001,4520007;5229002,TERESINA,PI,"50000,00",01,PALAVRA_CHAVE_GR
35871196000174,CONSORCIO ENCOSTAS ALTO RISCO,CONSORCIO ENCOSTAS ALTO RISCO,MATRIZ,ATIVA,4299599,7112000,SALVADOR,BA,"0,00",05,PALAVRA_CHAVE_GR
28069252000439,TAMPEC SOLUCOES EM TECNOLOGIA E LOGISTICA LTDA,GREEN MINING,FILIAL,ATIVA,6209100,3811400;4751201;4930201;4930202;5229099;5250803;6201501;6202300;6203100;6204000;7020400;7119799;7319099;7739099;8020001;8291100;8299799;9511800,BRASILIA,DF,"675000,00",03,CNAE_CARGA_TRANSPORTE
28069252001087,TAMPEC SOLUCOES EM TECNOLOGIA E LOGISTICA LTDA,TAMPEC SOLUCOES EM TECNOLOGIA E LOGISTICA LTDA,FILIAL,ATIVA,3811400,4687701;4687702;4687703;4751201;5811500;5911199;6201501;6202300;6203100;6204000;6209100;7020400;7119799;7490104;7739099;8020001;8291100;8592999;9001902;9101500;9102301;9511800,BELEM,PA,"675000,00",03,CNAE_CARGA_TRANSPORTE
36528243000144,GMO SOLUCOES - MONITORAMENTO E SEGURANCA LTDA,,MATRIZ,ATIVA,8020001,6621501;7739099,VITORIA,ES,"5000,00",01,PALAVRA_CHAVE_GR
36889113000137,IPROTECH SERVICOS DE MONITORAMENTO SEGURANCA E MANUTENCAO LTDA,IPROTECH,MATRIZ,ATIVA,8020001,9511800,BRASILIA,DF,"104500,00",01,PALAVRA_CHAVE_GR
36937774000190,SS TRANSPORTES EXPRESS E DESPACHOS ADMINISTRATIVOS LTDA,GRUPO SS EXPRESS,MATRIZ,ATIVA,4930201,4213800;4322302;4399103;4511101;4923002;4930202;5212500;7711000;7739003;8011101;8020001;8111700;8121400;8129000;8211300;8219999;8299799;9001906,MANAUS,AM,"150000,00",01,CNAE_CARGA_TRANSPORTE
28138264000125,MANCHESTER CONSULTORIA E TREINAMENTO LTDA,GRUPO CAPIXABA DE CLASSIFICACAO DE RISCO,MATRIZ,ATIVA,8599699,4618401;4618402;4619200;7490199;8211300;8299799;8550302;8599604,VITORIA,ES,"60000,00",01,PALAVRA_CHAVE_GR
37285900000132,SYSTEMASTER MANUTENCAO E ISNTALACAO DE EQUIPAMENTOS DE MONITORAMENTO LTDA,SYSTEMASTER,MATRIZ,ATIVA,3321000,3313999;4742300;4752100;8020002,SALVADOR,BA,"20000,00",01,PALAVRA_CHAVE_GR
41127427000132,CJV TRANSPORTE E LOCACAO LTDA,,MATRIZ,ATIVA,4930202,4930201;5212500;7711000;7732201;7739001;8020001,TERESINA,PI,"200000,00",03,CNAE_CARGA_TRANSPORTE
39687110000109,SRS MONTEIRO LTDA,SOS MONITORAMENTO E RASTREAMENTO,MATRIZ,ATIVA,8020001,,JOAO PESSOA,PB,"104500,00",03,PALAVRA_CHAVE_GR
22988654000108,FORTHE SEGURANCA E MONITORAMENTO ELETRONICO LTDA,FORTHE SEGURANCA E MONITORAMENTO ELETRONICO,MATRIZ,ATIVA,8020001,4520007;4530703;4751201;4753900;4759899;5223100;6209100;8111700;8121400;9511800;9512600,TERESINA,PI,"1200000,00",01,PALAVRA_CHAVE_GR
37369233000176,JHT MONITORAMENTO LTDA,JHT RASTREAMENTO,MATRIZ,ATIVA,4520007,4321500;4530703;7319002;8011101;8020001;8020002,MANAUS,AM,"150000,00",03,PALAVRA_CHAVE_GR
42441783000199,ON FACILITIES PIAUI -SOLUCOES E SERVICOS EMPRESARIAIS LTDA,ON TRACK RASTREAMENTO,MATRIZ,ATIVA,8020001,4213800;4311802;4321500;4322303;4330404;4399102;4399103;4399199;4520005;4520007;4530703;4732600;5223100;5229002;6110803;6201501;6202300;6209100;6311900;6319400;6619302;6619399;7711000;8011101;8111700;8121400;8122200;8129000;8130300;8211300;8219999;8230001;8291100;9319101;9511800;9512600;9601701;9609299,TERESINA,PI,"30000,00",03,PALAVRA_CHAVE_GR
43062631000148,SKOTRACK RASTREAMENTO LTDA,SKOTRACK RASTREAMENTO,MATRIZ,ATIVA,8020001,6190601;6190699;6319400;7319099;8020002,ARACAJU,SE,"5000,00",01,PALAVRA_CHAVE_GR
31326947000110,SONDDAR MONITORAMENTO E RASTREAMENTO LTDA,SONDDAR MONITORAMENTO,MATRIZ,ATIVA,8020001,3321000;4321500;4322303;4329199;4330401;4330402;4330404;4330405;4399103;4399199;4520001;4530703;4613300;4614100;4923001;5229002;6202300;6204000;6209100;7020400;7112000;7119703;7739099;8599603;8599604;9511800;9512600,BRASILIA,DF,"80000,00",01,PALAVRA_CHAVE_GR
40200148000194,EXPERTISE FROTA INTELIGENTE LTDA,EXPERTISE FROTA INTELIGENTE,MATRIZ,ATIVA,8020001,3321000;3329599;4321500;4520001;4520003;4520005;4520006;4520007;4530703;4530704;8020002,TERESINA,PI,"50000,00",01,CNAE_CARGA_TRANSPORTE
43393579000102,ALLPROSEG PRESTACAO DE SERVICOS DE MONITORAMENTO E TERCEIRIZADOS LTDA,ALLPROSEG SEGURANCA ELETRONICA,MATRIZ,ATIVA,8020001,4321500;6822600;8020002;8111700;8121400;9512600,JOAO PESSOA,PB,"30000,00",01,PALAVRA_CHAVE_GR
27884916000108,SEARCH MONITORAMENTO INTELIGENTE LTDA,SEARCH MONITORAMENTO INTELIGENTE,MATRIZ,ATIVA,8211300,4930201;4930202;4930204;5212500,BRASILIA,DF,"150000,00",01,PALAVRA_CHAVE_GR
42026859000110,SAT CAR LTDA,SAT CAR SEGURANCA VEICULAR,MATRIZ,ATIVA,4520002,4511102;4520001;4520003;4520004;4520005;4520007;4530703;4530705;4741500;5229002;7711000;8020001,BRASILIA,DF,"150000,00",03,CNAE_CARGA_TRANSPORTE
35661563000105,ROTA SIM RASTREADORES LTDA,ROTA SIM RASTREADORES,MATRIZ,ATIVA,4752100,3329599;4520007,SALVADOR,BA,"5000,00",01,PALAVRA_CHAVE_GR
33467787000155,J R SILVA SERVICOS DE MONITORAMENTO E SEGURANCA ELETRONICO,JR - PRESTADORA DE SERVICOS,MATRIZ,ATIVA,8020001,8020002;8111700;8121400,JOAO PESSOA,PB,"80000,00",01,PALAVRA_CHAVE_GR
34277401000105,A V MARINHO TRANSPORTES LTDA,A V MARINHO TRANSPORTES,MATRIZ,ATIVA,8211300,0810006;0891600;2399199;2539002;3011301;3011302;3012100;3314710;3314713;3314717;3314799;3317101;3811400;4120400;4211101;4213800;4291000;4292801;4311801;4311802;4319300;4330499;4399103;4399199;4923002;4930201;4930203;5011401;5012201;5012202;5030101;5030102;5091202;5229002;5231101;5231102;6201501;6202300;6203100;7732201;8020001;9329899,MANAUS,AM,"1000000,00",03,CNAE_CARGA_TRANSPORTE
44555872000191,VW VIGILANCIA PATRIMONIAL E MONITORAMENTO LTDA,VW SERVICOS & SOLUCOES,MATRIZ,ATIVA,8111700,8020001;8121400;8129000;8599604,SALVADOR,BA,"50000,00",01,PALAVRA_CHAVE_GR
45891618000127,MIKE RASTREAMENTO LTDA,MIKE RASTREAMENTO,MATRIZ,ATIVA,8020001,4321500,MANAUS,AM,"120000,00",01,PALAVRA_CHAVE_GR
45277434000171,LOCAR PRESTADORA DE SERVICOS LTDA,LOCAR RASTREAMENTO,MATRIZ,ATIVA,8299799,4321500;4520007;7711000;7719599;7739099;8020001,NATAL,RN,"50000,00",01,PALAVRA_CHAVE_GR
46564393000167,TOKSEG SERVICOS DE PORTARIA INTELIGENTE E MONITORAMENTO LTDA,TOKSEG PORTARIA INTELIGENTE,MATRIZ,ATIVA,8020001,3314706;4321500;4322303;7739099;8011101;8020002;9512600,ARACAJU,SE,"30000,00",01,PALAVRA_CHAVE_GR
35153345000160,CONTRA RISCO SOLUCOES TECNOLOGICAS LTDA,CONTRA RISCO SOLUCOES TECNOLOGICAS,MATRIZ,ATIVA,4221904,4321500;4751201;4752100;4753900;6190602;6311900;6319400;7112000;7733100;7739099;8020001;8030700;8599604;8599699,TERESINA,PI,"350000,00",01,PALAVRA_CHAVE_GR
49863842000166,"EB TRANSPORTES, VEICULOS MULTIMARCAS LTDA",EB TRANSPORTES,MATRIZ,ATIVA,4921301,4329104;4511102;4512901;4520001;4530703;4530704;4751201;4789099;4922103;4923001;4923002;4924800;4929903;4930201;4930202;5223100;5229002;5229099;5240199;5250804;5310502;5320201;6190699;6203100;6204000;6209100;6613400;7112000;7312200;7711000;7719599;7911200;8020001;8121400;8219999;8230001;8299702;8299799;9700500,BRASILIA,DF,"550000,00",03,CNAE_CARGA_TRANSPORTE
51971518000103,ALARM SYSTEM MONITORAMENTO E DISTRIBUICAO DE EQUIPAMENTOS ELETRONICOS LTDA,,MATRIZ,ATIVA,8020001,4321500;7739099,VITORIA,ES,"10000,00",01,PALAVRA_CHAVE_GR
52366339000100,SALES CORRETORA DE SEGUROS E GERENCIAMENTO DE RISCOS LTDA,ALINE SALES GERENCIAMENTO DE RISCOS,MATRIZ,ATIVA,6622300,,BRASILIA,DF,"10000,00",01,PALAVRA_CHAVE_GR
45343562000338,DETECTRACK RASTREAMENTO E MONITORAMENTO VEICULAR LTDA,DETECTRACK,FILIAL,ATIVA,8020001,8020002,SAO LUIS,MA,"20000,00",01,PALAVRA_CHAVE_GR
52919406000176,GOMES RASTREAMENTO LTDA,GOMES RASTREAMENTO,MATRIZ,ATIVA,8020001,4530703;4541206;8020002,TERESINA,PI,"20000,00",01,PALAVRA_CHAVE_GR
53261584000115,PROTEGO GESTAO DE RISCOS E CORRETAGEM DE SEGUROS LTDA,PROTEGO GESTAO DE RISCOS,MATRIZ,ATIVA,6622300,,SALVADOR,BA,"10000,00",01,PALAVRA_CHAVE_GR
