cnpj,razaoSocial,nomeFantasia,matrizFilial,situacaoCadastral,cnaePrincipal,cnaeSecundarios,municipio,uf,capitalSocial,porte,motivoMatch
19372870000110,M.C. DA SILVA & L.T. HENRIQUE LTDA,TOT MONITORAMENTO,MATRIZ,ATIVA,4753900,4321500;7739099;8011101;8020001;8299799,JUSSARA,PR,"20000,00",01,PALAVRA_CHAVE_GR
12732219000164,LOCALIZAR VEICULOS LTDA,LOCALIZAR VEICULOS RASTREAMENTO,MATRIZ,ATIVA,4530703,8020001,BETIM,MG,"30000,00",01,PALAVRA_CHAVE_GR
19784627000109,RASTRO SEGURO SERVICOS E TECNOLOGIA EM RASTREAMENTO LTDA,RASTRO SEGURO,MATRIZ,ATIVA,8020001,7020400;8111700,SAO PAULO,SP,"1000000,00",03,PALAVRA_CHAVE_GR
19822422000170,JOSIANE FAGUNDES DA SILVA,ONLINE MONITORAMENTO INTEGRADO,MATRIZ,ATIVA,4759899,4321500;4322301;4330404;8020001;8121400,JULIO DE CASTILHOS,RS,"7000,00",01,PALAVRA_CHAVE_GR
17636419000137,MAXSEG SEGURANCA ELETRONICA E MONITORAMENTO LTDA,MAXCOMP,MATRIZ,ATIVA,4751201,3321000;3329599;4321500;4322301;4322303;4669999;4759899;6201501;6209100;8020001;9511800,MIRASSOL,SP,"110000,00",03,PALAVRA_CHAVE_GR
19900015000134,RAFAEL CAMPOS ALMEIDA,CASA DE CARNES BOI RASTREADO,MATRIZ,ATIVA,4722901,4712100;4724500,ITAMBE,BA,"50000,00",01,PALAVRA_CHAVE_GR
19928022000144,ALVESEG SEGURANCA E TRANSPORTE DE VALORES LTDA,ALVESEG SEGURANCA E TRANSPORTE DE VALORES,MATRIZ,ATIVA,8012900,5320201;6619301;6619302;8011101;8020001,JOINVILLE,SC,"876000,00",01,CNAE_CARGA_TRANSPORTE
19940534000126,GFB GESTAO DE FROTAS BRASIL LTDA,GFB INTELLIGENT SOLUTIONS,MATRIZ,ATIVA,6202300,4669999;6311900;7739099;8020001;8220200,SAO PAULO,SP,"500000,00",05,CNAE_CARGA_TRANSPORTE
19954753000164,LIVE RASTREAMENTOS LTDA,LIVE RASTREAMENTOS,MATRIZ,ATIVA,8020001,4520007;4530703,PALHOCA,SC,"10000,00",01,PALAVRA_CHAVE_GR
20119607000100,LC COMERCIO E TRANSPORTES LTDA,,MATRIZ,ATIVA,4751201,4313400;4652400;4742300;4744002;4754701;4789007;4930202;6209100;7732201;7739099;8020001;9511800;9512600,AGUDOS DO SUL,PR,"300000,00",01,CNAE_CARGA_TRANSPORTE
20584943000116,WILSON FERREIRA GOMES MONITORAMENTO,LAMPION SERVICE,MATRIZ,ATIVA,8020001,,SUZANO,SP,"30000,00",01,PALAVRA_CHAVE_GR
20668119000144,CAMERVISION MONITORAMENTO ELETRONICO LTDA,CAMERITE,MATRIZ,ATIVA,8020001,4753900;6319400;7112000;7319002;7739099;8211300,SORRISO,MT,"10000,00",01,PALAVRA_CHAVE_GR
20765001000134,MMC SERVICOS E MONITORAMENTO LTDA,GRUPO MMC SEGURANCA PATRIMONIAL,MATRIZ,ATIVA,8111700,8020001;8129000;8130300;8211300;8299799,SAO PAULO,SP,"106000,00",01,PALAVRA_CHAVE_GR
20782719000139,RASEG MONITORAMENTO E RASTREAMENTO VEICULAR LTDA,RASEG MONITORAMENTO,MATRIZ,ATIVA,4321500,4120400;4759899;8020001;8111700;8121400;8130300,RAPOSA,MA,"200000,00",01,PALAVRA_CHAVE_GR
20890923000173,ATA RASTREAMENTO LTDA,ATA RASTREAMENTO,MATRIZ,ATIVA,6190699,4520001;4520003;4530703;4530705;4753900;4757100;4759899;5229002;8020002,ARACATUBA,SP,"100000,00",01,PALAVRA_CHAVE_GR
20928729000130,CENTER SEGURANCA ELETRONICA LTDA,CENTER SEGURANCA ELETRONICA E MONITORAMENTO,MATRIZ,ATIVA,4751201,4321500;4322302;4322303;4742300;4744001;4752100;4753900;4754703;4789007;6209100;7733100;7739099;8020001;8111700;9511800;9512600;9521500,ITUPORANGA,SC,"68000,00",03,PALAVRA_CHAVE_GR
21405720000107,SALEGO SISTEMAS ELETRO ELETRONICOS E MONITORAMENTO LTDA,SALEGO SEGURANCA INTELIGENTE,MATRIZ,ATIVA,4742300,4321500;4322302;4751201;4757100;7739099;8020001,LENCOIS PAULISTA,SP,"205000,00",03,PALAVRA_CHAVE_GR
21702560000168,DILIGENCE RISCOS E COMPLIANCE CONSULTORIA E ASSESSORIA S/A,DILIGENCE RISCOS E COMPLIANCE,MATRIZ,ATIVA,7020400,,LONDRINA,PR,"10000,00",05,PALAVRA_CHAVE_GR
21703539000187,DEBORA ALVES DE CARVALHO SCODELER,ELETROARMY ALARME E MONITORAMENTO,MATRIZ,ATIVA,8020001,3329599;4753900;7490104;7490199;7729202;9319101;9319199;9521500,JACUTINGA,MG,"20000,00",01,PALAVRA_CHAVE_GR
21750126000153,ATTERRA ATIVA EM TRANSPORTES E TERRAPLENAGEM LTDA,ATTERRA,MATRIZ,ATIVA,4313400,3314708;3314717;4120400;4399103;4530703;4661300;4744099;4752100;4930202;7732201;8020001,MONTE MOR,SP,"250000,00",01,CNAE_CARGA_TRANSPORTE
21853787000104,VANESSA LUCIA DA SILVA 27130068809,VTA RASTREADORES,MATRIZ,ATIVA,4520007,,PRAIA GRANDE,SP,"1000,00",01,PALAVRA_CHAVE_GR
21871006000104,RADAR RASTREAMENTO E MONITORAMENTO DE VEICULOS LTDA,RADAR RASTREAMENTO,MATRIZ,ATIVA,8020001,4530703;4930201;4930202;4930203;5223100;5229002,UNAI,MG,"78800,00",01,PALAVRA_CHAVE_GR
21871006000295,RADAR RASTREAMENTO E MONITORAMENTO DE VEICULOS LTDA,RADAR RASTREAMENTO E MONITORAMENTO DE VEICULOS,FILIAL,ATIVA,8020001,4530703;4930202,LUIS EDUARDO MAGALHAES,BA,"78800,00",01,PALAVRA_CHAVE_GR
22061966000171,RSATT RASTREADORES LTDA,SATT RASTREADORES,MATRIZ,ATIVA,8020001,4330405;4520007;4530703;4649401;4651601;4669999;5229002;8219999;8599604,TUPA,SP,"30000,00",03,PALAVRA_CHAVE_GR
22068438000144,M L O GULINI SEGURANCA E MONITORAMENTO,,MATRIZ,ATIVA,4751201,4120400;4221903;4292801;4292802;4311801;4311802;4313400;4321500;4322301;4322302;4322303;4329101;4330401;4330402;4330403;4330404;4330405;4330499;4399103;4672900;4673700;4674500;4679602;4679699;4741500;4742300;4743100;4744001;4744003;4744004;4744005;4744006;4744099;4759801;6190699;8020002;8121400;8129000;8130300,RIBEIRAO PRETO,SP,"20000,00",01,PALAVRA_CHAVE_GR
22147360000153,MULTI TECH SERVICOS DE INSTALACAO DE RASTREADORES LTDA,MULTI TECH RASTREADORES,MATRIZ,ATIVA,8020001,4520003,CACHOEIRINHA,RS,"103900,00",01,PALAVRA_CHAVE_GR
22154928000163,JOSE MARIA CONCEICAO DE PONTES 00615320619,MP MONITORAMENTO E VIGILANCIA,MATRIZ,ATIVA,8020001,8011101,TUPACIGUARA,MG,"50000,00",01,PALAVRA_CHAVE_GR
22180153000109,SAAE - SISTEMA ALTERNATIVO DE APOIO EXTERNO - SERVICOS DE MONITORAMENTO LTDA,SAAE - SISTEMA ALTERNATIVO DE APOIO EXTERNO,MATRIZ,ATIVA,8020001,8111700,SAO PAULO,SP,"10000,00",01,PALAVRA_CHAVE_GR
22427060000128,LEONE C. MASCARENHAS,LOGAR - RASTREAMENTO VEICULAR COM TELEMETRIA,MATRIZ,ATIVA,8020001,1813001;5229002;8020002,FEIRA DE SANTANA,BA,"50000,00",01,PALAVRA_CHAVE_GR
22437622000114,PROTEK COMERCIO E RASTREAMENTO LTDA,GRUPO ADVANCE,MATRIZ,ATIVA,8020001,4120400;4330499;5819100;6201501;6209100;6619302;6821802;7311400;7319002;8011101;8599604;9511800,BRASILIA,DF,"94500,00",01,PALAVRA_CHAVE_GR
22537232000116,ASSISTEL MONITORAMENTO LTDA,ASSISTEL MONITORAMENTO,MATRIZ,ATIVA,8020001,4321500;4742300;4751201;8111700,NOVO HAMBURGO,RS,"5000,00",01,PALAVRA_CHAVE_GR
22541764000127,ANA MDL DE SALDANHA TRANSPORTES E SERVICOS,MPAM SERVICE,MATRIZ,ATIVA,4930201,4321500;4923002;4930202;4930204;7711000;7721700;7739099;8011101;8020001,RIO DE JANEIRO,RJ,"20000,00",01,CNAE_CARGA_TRANSPORTE
22596402000133,"ANTUNES GESTAO DE RISCO, PLANEJAMENTO FINANCEIRO E CORRETORA DE SEGUROS LTDA",ANTUNES GESTAO DE RISCO,MATRIZ,ATIVA,6622300,7740300,CONTAGEM,MG,"10000,00",01,PALAVRA_CHAVE_GR
22761009000158,M LANDIM G BARRETO ENGENHARIA E RISCOS LTDA,MGB ENGENHARIA E RISCOS,MATRIZ,ATIVA,6621501,7020400;7112000,CAMPINAS,SP,"20000,00",01,PALAVRA_CHAVE_GR
22762161000155,GUARDIAN SECURITY SERVICOS DE MONITORAMENTO LTDA,GUARDIAN SECURITY,MATRIZ,ATIVA,8020001,4759899;7319002;9512600,PORTO ALEGRE,RS,"6000,00",01,PALAVRA_CHAVE_GR
23019119000101,WEU TRANSPORTE LTDA,GRUPO WEU SOLUCOES INTEGRADAS,MATRIZ,ATIVA,4923002,4321500;4329199;4618402;4618499;4619200;4929901;4929902;4929904;4930201;5229099;5250804;6822600;7711000;7739099;7912100;7990200;8020001;8020002;8111700;9521500,SALVADOR,BA,"156000,00",01,CNAE_CARGA_TRANSPORTE
23180282000151,SGO 15 ASSESSORIA E MONITORAMENTO DE VIGILANCIA LTDA,,MATRIZ,ATIVA,8020001,,RIO DE JANEIRO,RJ,"100000,00",05,PALAVRA_CHAVE_GR
23201058000107,ROBERTO BOECHAT MONITORAMENTO ELETRONICO E SERVICOS LTDA,UNICA MONITORAMENTO,MATRIZ,ATIVA,8020001,4759899,TIJUCAS,SC,"5000,00",01,PALAVRA_CHAVE_GR
23219578000139,TUTTORE.BR TECNOLOGIA & RASTREAMENTO LTDA,TUTTORE.BR,MATRIZ,ATIVA,8020001,4321500;4753900;4759899;7112000;8020002;9521500,SOROCABA,SP,"100000,00",01,PALAVRA_CHAVE_GR
23262346000163,LAERCIO CASTRO DE OLIVEIRA,FAST MONITORAMENTO E RASTREAMENTO VEICULAR,MATRIZ,ATIVA,8020001,4530703;4752100;5320202,MANAUS,AM,"30000,00",01,PALAVRA_CHAVE_GR
23373126000107,L. C. OLIVEIRA - VIGILANCIA E MONITORAMENTO,CRR - INVESTIGACAO ERECUPERACAO DE BENS,MATRIZ,ATIVA,8011101,8020001,SAO PAULO,SP,"345000,00",01,PALAVRA_CHAVE_GR
23377180000120,JORCINEY S. G. ADORNO MONITORAMENTO E INFORMATICA,JPRA COMERCIO E PREST DE SERV EM INFORMATICA E MONIT.,MATRIZ,ATIVA,4751201,4321500;6190601;6201501;6202300;6203100;6204000;6209100;8020001;9521500,GUARULHOS,SP,"10000,00",01,PALAVRA_CHAVE_GR
23640665000165,CENTRAL SERVICOS E TRANSPORTES LTDA,,MATRIZ,ATIVA,8299799,4520005;4930201;8020001;8121400;8219999;8599604,ITAPAGIPE,MG,"251000,00",01,CNAE_CARGA_TRANSPORTE
23672037000161,J. ROBERTO DA SILVA RASTREADOR DE VEICULOS,J R VOTUPORANGA LOCALIZADOR,MATRIZ,ATIVA,5229002,5223100;8020001;8291100;9529102,VOTUPORANGA,SP,"15000,00",01,PALAVRA_CHAVE_GR
23739960000173,LOOKS SISTEMAS DE SEGURANCA LTDA,LOOKS MONITORAMENTO,MATRIZ,ATIVA,4752100,4321500;4330404;4399199;4751201;7739099;9512600;9521500,SANTO ANDRE,SP,"20000,00",01,PALAVRA_CHAVE_GR
24071691000182,APARECIDA DE FATIMA PIRES OLIVEIRA,ASSEGUR MONITORAMENTO 24H,MATRIZ,ATIVA,8020001,8011101,SIMONESIA,MG,"15000,00",01,PALAVRA_CHAVE_GR
24158829000185,BRASIL LOGISTICA FERROVIARIA LTDA,,MATRIZ,ATIVA,3314701,0111302;0115600;0116499;0161003;2539002;2822402;2944100;3031800;3313901;3314707;3314708;3314711;3314716;3315500;4311802;4399104;4511104;4530703;4661300;4687701;4687702;4687703;4930201;4930202;4930203;4930204;5212500;5229002;5250805;6810202;7112000;7119704;7120100;7719599;7731400;7820500;8012900;8020001;8111700;8121400;8129000;8130300;8541400,SAO ROQUE,SP,"2500000,00",01,CNAE_CARGA_TRANSPORTE
24158829000266,BRASIL LOGISTICA FERROVIARIA LTDA,,FILIAL,ATIVA,3314701,0111302;0115600;0116499;0161003;2539002;2822402;2944100;3031800;3313901;3314707;3314708;3314711;3314716;3315500;4311802;4399104;4511104;4530703;4661300;4687701;4687702;4687703;4930201;4930202;4930203;4930204;5212500;5229002;5250805;6810202;7112000;7119704;7120100;7719599;7731400;7820500;8012900;8020001;8111700;8121400;8129000;8130300;8541400,EXTERIOR,EX,"2500000,00",01,CNAE_CARGA_TRANSPORTE
24206217000110,CLSEG - MONITORAMENTO LTDA,CLSEG TECNOLOGIAS E MONITORAMENTO,MATRIZ,ATIVA,9511800,4321500;4751201;4751202;4759899;6190699;8020001;8219901;8599603,NOVA LONDRINA,PR,"90000,00",01,PALAVRA_CHAVE_GR
24217791000174,WILLIAM DE OLIVEIRA LUSTOSA MONITORAMENTO,WA MONITORAMENTO E SEGURANCA,MATRIZ,ATIVA,8020001,4520003;4520007;5320201,SAO PAULO,SP,"10000,00",01,PALAVRA_CHAVE_GR
24223645000151,CH SEG SEGURANCA E MONITORAMENTO LTDA,CH SEG _ SEGURANCA E MONITORAMENTO,MATRIZ,ATIVA,8020001,4321500;4742300;4752100;8011101;8129000;8130300,SANTAREM,PA,"60000,00",01,PALAVRA_CHAVE_GR
24434521000115,KRONA OESTE SERVICOS DE GERENCIAMENTO DE RISCOS LTDA,,MATRIZ,ATIVA,8020001,6463800;7739099;9511800,SAO PAULO,SP,"100000,00",05,PALAVRA_CHAVE_GR
24434521000204,KRONA OESTE SERVICOS DE GERENCIAMENTO DE RISCOS LTDA,,FILIAL,ATIVA,8020001,6463800;6621501;7739099;9511800,GUARULHOS,SP,"100000,00",05,PALAVRA_CHAVE_GR
24545027000128,F G MONITORAMENTOS LTDA,,MATRIZ,ATIVA,9521500,4757100;8020001;8111700;8121400,ARAPONGAS,PR,"99800,00",01,PALAVRA_CHAVE_GR
24631858000112,TRILHA MONITORAMENTO E DIVULGACAO LTDA,TRILHA MONITORAMENTO E DIVULGACAO,MATRIZ,ATIVA,7320300,5911102;5913800;5920100;6202300;6319400;7490105,BELO HORIZONTE,MG,"20000,00",01,PALAVRA_CHAVE_GR
24720451000161,ESTACAO RISCOS E MOSSAS LTDA,ESTACAO RISCOS E MOSSAS,MATRIZ,ATIVA,4520001,4530703;4530704,LAURO DE FREITAS,BA,"100000,00",01,PALAVRA_CHAVE_GR
24740183000140,P.G.G DE OLIVEIRA MONITORAMENTO,RVS MONITORAMENTO E SERVICOS,MATRIZ,ATIVA,8020001,4520001;4520003;4520007;5229002;8219999;9529102,SAO PAULO,SP,"250000,00",03,PALAVRA_CHAVE_GR
24783990000140,R&F SECURITY SEGURANCA E MONITORAMENTO LTDA,R & F SECURITY,MATRIZ,ATIVA,8011101,8020001,CURITIBA,PR,"110000,00",01,PALAVRA_CHAVE_GR
25011497000174,FOXTRACK RASTREAMENTOS E MONITORAMENTOS LTDA,FOXTRACK,MATRIZ,ATIVA,8020001,4520007,LORENA,SP,"10000,00",01,PALAVRA_CHAVE_GR
25037294000157,VISAO TIME SEGURANCA E MONITORAMENTO LTDA,GRUPO RESENCLEAN,MATRIZ,ATIVA,8020001,8111700;8121400;8211300,RESENDE,RJ,"250000,00",01,PALAVRA_CHAVE_GR
25197878000190,ASSU TECNOLOGIA DE MONITORAMENTO E CONTROLE LTDA,,MATRIZ,ATIVA,2651500,3312102;3321000;4669999;4751201;6202300;7120100;7739099;8020001,RIO DO SUL,SC,"200000,00",05,PALAVRA_CHAVE_GR
25259387000126,VELOCE GERENCIADORA LTDA.,VELOCE GERENCIADORA,MATRIZ,ATIVA,4399101,8291100,RIBEIRAO PRETO,SP,"10000,00",01,PALAVRA_CHAVE_GR
25260946000118,"DESENVOLVER SOLUCOES, COMERCIO DE EQUIPAMENTOS E MONITORAMENTO LTDA",DESENVOLVER + SOLUCOES,MATRIZ,ATIVA,4759899,4669999;4753900;8020001;8111700,SAO PAULO,SP,"95400,00",05,PALAVRA_CHAVE_GR
25311295000148,APOLLO MONITORAMENTO DE SISTEMAS DE SEGURANCA LTDA,APOLLO SERVICOS,MATRIZ,ATIVA,8020001,4213800;4330404;4520005;5620102;7410202;7739003;8111700;8121400;8129000;8211300;8230001;8230002;9001902;9601701,ALAGOINHAS,BA,"120000,00",01,PALAVRA_CHAVE_GR
24381997000135,MANOEL MESSIAS DE OLIVEIRA MONITORAMENTOS LTDA,,MATRIZ,ATIVA,8020001,8011101,NOVA ESPERANCA,PR,"176000,00",01,PALAVRA_CHAVE_GR
21180891000185,SMART VIEW SISTEMAS E MONITORAMENTO LTDA.,SMART VIEW,MATRIZ,ATIVA,8020001,4321500;4751201;4752100;4759899;6202300;6319400;7739099;8599604;9511800,RIBEIRAO PRETO,SP,"125000,00",01,PALAVRA_CHAVE_GR
12078746000105,MAIS RAPIDO COMERCIO SERVICOS E TRANSPORTES LTDA,GRUPO MAIS,MATRIZ,ATIVA,4712100,4313400;4321500;4399104;4759899;4930202;4930203;5212500;5320202;5611203;7732201;8011101;8020001;8111700;8121400;8211300;8220200;8299799;9601701,PIRAPORA,MG,"40000,00",03,CNAE_CARGA_TRANSPORTE
16668228000194,SAFELOG LTDA,SAFELOG RASTREAMENTO VEICULAR E SERVICOS,MATRIZ,ATIVA,8020001,2651500;4321500;4619200;4651601;4669999;4751201;4759899;4930202;4930203;5229002;6399200;6622300;7319002;7739099;8211300;8219999,ARARANGUA,SC,"200000,00",01,PALAVRA_CHAVE_GR
17373870000109,BELLATOR PRESTACAO DE SERVICOS DE MONITORAMENTO LTDA,,MATRIZ,ATIVA,8111700,4321500;4649401;4669999;4751201;4752100;4759899;4789099;6190699;7739099;8020001;8020002;8121400;8122200;8129000;8130300;8299799,SAO PAULO,SP,"50000,00",03,PALAVRA_CHAVE_GR
08834188000185,PORTOTUR TURISMO E TRANSPORTE LTDA,PORTOTUR TRANSPORTE E TURISMO,MATRIZ,ATIVA,4921301,0151201;0161099;0210107;0220901;0220903;0220906;0312401;0312404;1610203;1610204;2920401;3600602;3811400;4211101;4211102;4213800;4313400;4321500;4330404;4399103;4399104;4520001;4520005;4637102;4647801;4671100;4679699;4686902;4691500;4712100;4744002;4751201;4761003;4921302;4922103;4923001;4923002;4924800;4929901;4929902;4929903;4929904;4929999;4930201;4930202;4930203;4930204;5011401;5011402;5012201;5012202;5021101;5021102;5022001;5022002;5091201;5091202;5099801;5211702;5211799;5212500;5223100;5229002;5229099;5320201;7711000;7719501;7719502;7719599;7721700;7731400;7732201;7732202;7911200;7912100;7990200;8011101;8012900;8020001;8121400;8621601;8621602;8622400;9319199,BOA VISTA,RR,"250000,00",01,CNAE_CARGA_TRANSPORTE
20498298000119,TRACK LOCK TECNOLOGIA DE RASTREAMENTO LTDA,TRACK LOCK,MATRIZ,ATIVA,8020001,4530703;4530706,BRASILIA,DF,"600000,00",05,PALAVRA_CHAVE_GR
08909810000177,STATUS LTDA,STATUS LOGISTICA,MATRIZ,ATIVA,4930202,2599301;2599302;2599399;4221904;4292801;4322302;4399102;4399103;4399104;4399199;4511101;4511102;4512901;4520001;4530701;4530703;4530704;4530705;4530706;4619200;4651601;4651602;4681805;4732600;4743100;4923002;4930201;4930204;5229002;5250804;6204000;6209100;7020400;7711000;7719599;7732201;8020001;8111700;8121400;8122200;8130300;8211300;8220200;8599603;8599604;9511800,VILHENA,RO,"115000,00",03,CNAE_CARGA_TRANSPORTE
18267046000137,R.M SETIM CARDOSO - MONITORAMENTO,RASTREWEB MONITORAMENTO INTELIGENTE,MATRIZ,ATIVA,7739099,4520007;4530703;4929901;7711000;8020001,SAO JOSE DOS PINHAIS,PR,"50000,00",01,PALAVRA_CHAVE_GR
22778608000184,VALID LINK SOLUCOES EM RASTREABILIDADE S.A.,NEXITERA,MATRIZ,ATIVA,6204000,1812100;4652400;6201501;6202300;6203100;6209100;6311900;6319400;6462000;7490104;8020001;9511800,SOROCABA,SP,"19117287,08",05,PALAVRA_CHAVE_GR
15204285000150,LUCIANE ALVES E CIA. LTDA,MONITORAMENTO ELETRONICO,MATRIZ,ATIVA,4759899,2790299;2833000;3313999;3314711;3321000;4742300;4744001;4921301,RIO NEGRO,PR,"40000,00",01,PALAVRA_CHAVE_GR
14228344000167,MASTERSAT COMERCIO E SERVICO DE RASTREADORES LTDA,MASTERSAT,MATRIZ,ATIVA,4520007,4530703;8020002,JOINVILLE,SC,"150000,00",01,PALAVRA_CHAVE_GR
23041223000100,ALPHABIT TECNOLOGIA E RASTREAMENTO LTDA,ALPHABIT TECNOLOGIA E RASTREAMENTO,MATRIZ,ATIVA,7739099,6209100;7319002;7733100;8020001;9511800;9521500,PANELAS,PE,"100000,00",01,PALAVRA_CHAVE_GR
15401063000127,AM COMERCIO E PRESTACAO DE SERVICO LTDA,GUARDIAO MONITORAMENTO,MATRIZ,ATIVA,8020001,4753900;4789099;9521500,SORRISO,MT,"100000,00",03,PALAVRA_CHAVE_GR
19078854000119,RFC RASTREAMENTO DE FROTAS LTDA,CCO MOBILITY,MATRIZ,ATIVA,8020001,4751201;4752100;6190601;6202300;6203100;6204000;6209100;6311900;6319400;6619399;7020400;7119799;7490199;7739099;8220200;8599604;9511800,RIO DE JANEIRO,RJ,"49140296,00",05,PALAVRA_CHAVE_GR
24788252000195,FAST MONITORAMENTO LTDA,FAST MONITORAMENTO,MATRIZ,ATIVA,8020001,3329599;4321500;4753900;7739099;8011101;8111700;8230001,CONCORDIA,SC,"88000,00",01,PALAVRA_CHAVE_GR
25291720000184,AUTO RASTREAMENTO LTDA,AUTO RASTREAMENTO,MATRIZ,ATIVA,8020001,,ARACATUBA,SP,"5000,00",01,PALAVRA_CHAVE_GR
18614253000110,RODOBENS LOGISTICA E TRANSPORTE DE CARGAS LTDA,RODOBENS LOGISTICA E TRANSPORTE DE CARGAS,MATRIZ,ATIVA,4930202,4313400;4399104;4511101;4511102;4530703;4924800;7711000;7719599;7731400;7732201;7739099;7911200;8020001,CASTANHAL,PA,"300000,00",01,CNAE_CARGA_TRANSPORTE
24464456000170,M C DOMINGUES - SETAM MONITORAMENTO,SETAM ORGANIZACAO E MONITORAMENTO,MATRIZ,ATIVA,8020001,5223100;8111700;8121400;8230001,MARILANDIA DO SUL,PR,"20000,00",01,PALAVRA_CHAVE_GR
16559966000101,E G LOPES SERVICOS DE RASTREAMENTO E MONITORAMENTO DE SISTEMAS DE SEGURANCA LTDA.,LOPES RASTREAMENTO,MATRIZ,ATIVA,8020001,4530703,SANTO ANTONIO DA PATRULHA,RS,"10000,00",01,PALAVRA_CHAVE_GR
08194348000179,ELLITE MONITORAMENTO ELETRONICO LTDA,ELLITE MONITORAMENTO ELETRONICO,MATRIZ,ATIVA,4751201,1813099;1822901;3312102;4321500;4322301;4322302;4669999;4742300;4744001;4744003;4751202;4752100;4753900;4756300;4757100;4759899;4761001;4761003;4763601;4789007;4789099;7733100;8020001;8020002;8593700;8599603;9511800;9512600;9521500;9529102,SAO MIGUEL DO IGUACU,PR,"105000,00",01,PALAVRA_CHAVE_GR
13112036000109,SELVA MONITORAMENTO DE SEGURANCA ELETRONICO LTDA,SELVA VIGILNCIA E MONITORAMENTO,MATRIZ,ATIVA,8020001,,ITABUNA,BA,"100000,00",01,PALAVRA_CHAVE_GR
24362324000138,FBS ELETRICA E SEGURANCA ELETRONICA LTDA,CEREBRO RASTREAMENTO,MATRIZ,ATIVA,4742300,3314707;3321000;4321500;4322302;4752100;4753900;4759899;6190699;7739099;8020001;9511800;9512600,CAMPOS DOS GOYTACAZES,RJ,"30000,00",01,PALAVRA_CHAVE_GR
19682987000108,VEGA RASTREAMENTO LTDA,VEGA RASTREAMENTO,MATRIZ,ATIVA,8020001,1830003;4321500;4751201;7739099;8111700;8121400;8129000;8130300;9511800,MANAUS,AM,"1000000,00",03,PALAVRA_CHAVE_GR
18278991000134,SOUZA'S SERVICOS DE TRANSPORTES E LOCACOES LTDA,SOUZA'S SERVICOS DE TRANSPORTES E LOCACOES,MATRIZ,ATIVA,7711000,0161002;0161003;0161099;1412601;1412602;1413402;1811301;1813001;1822901;3314702;3314707;3600602;3811400;3812200;4120400;4211101;4211102;4213800;4221901;4221903;4299501;4313400;4321500;4322302;4329104;4391600;4520001;4520003;4520005;4520006;4921301;4923002;4924800;4929901;4929902;4930201;4930202;4930204;5211702;5212500;5229002;5250804;5620102;6209100;7112000;7119701;7119703;7311400;7312200;7319099;7420001;7490105;7731400;7732201;7732202;7739003;7739099;7911200;8020002;8129000;8130300;8211300;8230001;8550302;8599604;9001902;9001906;9319101;9319199,VARZEDO,BA,"400000,00",01,CNAE_CARGA_TRANSPORTE
10914493000129,D SCUSSIATO RASTREAMENTO LTDA,RISCO ZERO GR,MATRIZ,ATIVA,9521500,4321500;4520007;4757100;7729202;7733100;8020001,TAQUARA,RS,"10000,00",01,PALAVRA_CHAVE_GR
23472331000120,CENTRAL DE MONITORAMENTO CORPORATIVO LTDA,CENTRAL DE MONITORAMENTO CORPORATIVO,MATRIZ,ATIVA,8020001,7739099;8011101,BLUMENAU,SC,"110000,00",01,PALAVRA_CHAVE_GR
23149408000125,UILIAN MENDES MONITORAMENTO LTDA,,MATRIZ,ATIVA,8020001,,CARAPICUIBA,SP,"78800,00",01,PALAVRA_CHAVE_GR
12639093000188,CASSOL MONITORAMENTO DE ALARMES LTDA,TOP SEGUR,MATRIZ,ATIVA,8020001,4321500;8111700,CAXIAS DO SUL,RS,"30000,00",03,PALAVRA_CHAVE_GR
18072993000172,LEAL COMERCIO VAREJISTA LTDA,LEAL RASTREAMENTO,MATRIZ,ATIVA,8020001,4520007;4530703;4751201;4752100;4753900;4789008;6190699;6201501;6202300;6203100;6311900,GOIANIA,GO,"100000,00",01,PALAVRA_CHAVE_GR
13221448000187,LFN TRANSPORTE LTDA,LFN TRANSPORTE,MATRIZ,ATIVA,4921301,1813001;1813099;4292801;4329101;4754701;7112000;7319003;7711000;7719599;7729202;7810800;7830200;8020001;8111700;8650099;8800600,RECIFE,PE,"800000,00",01,CNAE_CARGA_TRANSPORTE
13406997000126,CELULA MONITORAMENTO E SEGURANCA LTDA,CELULA VIGILANCIA,MATRIZ,ATIVA,8020001,8011101;8111700;8219999;8299799,SAO PAULO,SP,"106400,00",01,PALAVRA_CHAVE_GR
09013043000186,"VOAFEX TRANSPORTES, SEGURANCA E COMERCIO DE VEICULOS LTDA",VOAFEX FRETEXPRESS,MATRIZ,ATIVA,4930202,4511101;4511103;4923002;4930201;4930204;5120000;5211702;5320201;5320202;7711000;8011101;8020001,FLORIANOPOLIS,SC,"130000,00",01,CNAE_CARGA_TRANSPORTE
08733063000169,JWS SERVICOS DE MONITORAMENTO LTDA,FOX SERVICOS DE MONITORAMENTO,MATRIZ,ATIVA,8020001,8011101,SAO JOSE DOS PINHAIS,PR,"40000,00",01,PALAVRA_CHAVE_GR
24819236000112,"A2SEC INSTALACAO, LOCACAO E MANUTENCAO DE EQUIPAMENTOS DE MONITORAMENTO LTDA",,MATRIZ,ATIVA,8020001,3312102,SAO PAULO,SP,"20000,00",05,PALAVRA_CHAVE_GR
